,mean,std,mean+2std,mean-2std
chr4:157233581-157233582,0.9110490017602861,0.01871455748405491,0.948478116728396,0.8736198867921763
chr4:173731209-173731210,0.9164772393882754,0.01825592331346973,0.9529890860152148,0.879965392761336
chr4:41415813-41415814,0.8735260146421658,0.021821373797608335,0.9171687622373825,0.8298832670469491
chr4:139262791-139262792,0.8909411905111408,0.020479329854976826,0.9318998502210945,0.8499825308011872
chr4:37839219-37839220,0.9166422804702771,0.016765973701324398,0.9501742278729258,0.8831103330676283
chr4:90993240-90993241,0.8928704700063127,0.01710218791258661,0.9270748458314859,0.8586660941811395
chr4:47533850-47533906,0.9076316272035347,0.0162980477523669,0.9402277227082685,0.875035531698801
chr4:90750836-90750837,0.9174200165099787,0.016173727775879426,0.9497674720617376,0.8850725609582198
chr4:55549850-55549851,0.9104992859464918,0.019969824087190155,0.9504389341208721,0.8705596377721114
chr4:2292692-2292693,0.8991010508341761,0.028672214460967974,0.956445479756112,0.8417566219122402
chr4:4945714-4945934,0.8924188481916416,0.01942136240449978,0.9312615730006412,0.8535761233826421
chr4:1750374-1750477,0.9254887592607983,0.023249333485229336,0.971987426231257,0.8789900922903396
chr4:39029049-39029050,0.927245527626018,0.016136221071590323,0.9595179697691987,0.8949730854828373
chr4:13617012-13617013,0.9138667253225318,0.031284008884532415,0.9764347430915966,0.8512987075534669
chr4:79241689-79241690,0.9162672571795514,0.020749689470026558,0.9577666361196044,0.8747678782394983
chr4:149138319-149138320,0.9211473345792497,0.016691481121870168,0.9545302968229901,0.8877643723355093
chr4:90238258-90238259,0.8981438993445636,0.024614574211064527,0.9473730477666926,0.8489147509224346
chr4:84152971-84152972,0.9298495609993347,0.01658589767373401,0.9630213563468027,0.8966777656518666
chr4:10956577-10956578,0.922811406970623,0.01706649569200566,0.9569443983546343,0.8886784155866118
chr5:11931819-11931820,0.02519373669136596,0.01820875046299505,0.06161123761735606,-0.011223764234624144
chr5:14733886-14734005,0.038728840487332196,0.01514436075211561,0.06901756199156342,0.008440118983100976
chr5:120272574-120272575,0.030584148544680688,0.017183089901114564,0.06495032834690981,-0.003782031257548439
chr5:126200072-126200073,0.04517545562395548,0.015785350452916503,0.07674615652978849,0.013604754718122475
chr5:170919715-170920071,0.03906949428206533,0.015906272120252203,0.07088203852256975,0.0072569500415609264
chr5:51813651-51813704,0.05155070362272081,0.026765841035760487,0.10508238569424178,-0.001980978448800165
chr5:176076983-176077111,0.03359079199315735,0.01755801101225368,0.06870681401766471,-0.0015252300313500083
chr5:147024842-147024960,0.03530465372512945,0.011400722474892535,0.05810609867491452,0.012503208775344377
chr5:62077091-62077092,0.038876893250103496,0.013667124151654582,0.06621114155341266,0.011542644946794332
chr5:41968376-41968460,0.04136374991217577,0.020138636606737346,0.08164102312565047,0.001086476698701079
chr5:135587300-135587451,0.038947372442190806,0.01490295947960129,0.06875329140139338,0.009141453482988227
chr5:171960310-171960311,0.048787189443679824,0.016512313422371354,0.08181181628842253,0.015762562598937116
chr5:42972820-42972821,0.036860264463986214,0.010553196905549612,0.05796665827508544,0.01575387065288699
chr5:27523909-27523975,0.04695423796776063,0.03434187377039094,0.11563798550854251,-0.02172950957302125
chr5:126109261-126109262,0.04433881189038547,0.01630571094968622,0.0769502337897579,0.011727389991013033
chr5:55032703-55034149,0.043060605208995684,0.01629445700716266,0.075649519223321,0.010471691194670361
chr5:143026740-143026911,0.05106406568152149,0.02561480154550304,0.10229366877252757,-0.0001655374094845924
chr5:156874275-156874276,0.0525857409065552,0.019649775309363116,0.09188529152528144,0.013286190287828965
chr5:156045665-156045666,0.08044598510568915,0.03153610840989903,0.1435182019254872,0.017373768285891086
chr5:88110301-88110302,0.07652655410990407,0.029085255022360028,0.13469706415462412,0.018356044065184013
chr5:43006028-43006029,0.0740326089812475,0.024775298980936073,0.12358320694311964,0.024482011019375353
chr5:171858458-171858459,0.09338035347446785,0.030689162468014935,0.15475867841049773,0.032002028538437984
chr5:31317789-31317790,0.07739720422654747,0.026926309418689145,0.13124982306392577,0.023544585389169183
chr5:777465-777466,0.08900410120382754,0.061760206285393145,0.21252451377461384,-0.03451631136695875
chr5:58232822-58233158,0.05338419654310235,0.01655595379467715,0.08649610413245665,0.020272288953748052
chr5:75127862-75127930,0.06171755581474114,0.023417843559299854,0.10855324293334084,0.014881868696141436
chr5:161675134-161675135,0.04516458851461308,0.01628190381091935,0.07772839613645177,0.012600780892774381
chr5:133370182-133370290,0.05578707794345102,0.016401795129162882,0.08859066820177679,0.02298348768512526
chr5:2726103-2726311,0.04399103087059746,0.018940028042879566,0.08187108695635659,0.006110974784838331
chr5:118966450-118966451,0.06960949429926583,0.025633784438630344,0.12087706317652652,0.01834192542200514
chr5:5062128-5062172,0.0506691517863837,0.02299581441972663,0.09666078062583695,0.00467752294693044
chr5:127302356-127302382,0.06923642995434483,0.026424227268491744,0.12208488449132832,0.01638797541736134
chr5:177489138-177489267,0.8768390762274092,0.021243651901083488,0.9193263800295761,0.8343517724252423
chr5:14810180-14810181,0.9017200967695013,0.01944968274605628,0.9406194622616139,0.8628207312773887
chr5:100188961-100188962,0.9187978004293245,0.018180976060076348,0.9551597525494772,0.8824358483091718
chr5:131865072-131865073,0.8937181430161657,0.019058972747926242,0.9318360885120182,0.8556001975203132
chr5:37910554-37910555,0.9339317973871695,0.013497765551541854,0.9609273284902532,0.9069362662840857
chr5:33213116-33213117,0.9172780653037663,0.01781604717941923,0.9529101596626048,0.8816459709449278
chr5:74231084-74231172,0.8980207938903516,0.018011111380431724,0.934043016651215,0.8619985711294882
chr5:177910741-177910742,0.9100597571987273,0.02899607415660887,0.9680519055119451,0.8520676088855096
chr5:86636497-86636498,0.8988512794931884,0.018253232225118904,0.9353577439434262,0.8623448150429507
chr5:131800430-131800431,0.8976565821716825,0.02136345915452737,0.9403835004807373,0.8549296638626278
chr5:171538334-171538558,0.924609689790092,0.014921340202045046,0.954452370194182,0.8947670093860018
chr5:177707036-177707102,0.9323064604651925,0.02245022798718267,0.9772069164395578,0.8874060044908272
chr5:40486715-40486716,0.8858962027877813,0.02383121772730242,0.933558638242386,0.8382337673331764
chr5:35884755-35884756,0.902569500882648,0.020280187465235015,0.943129875813118,0.8620091259521779
chr5:107339091-107339092,0.9171990304515732,0.018938195928675235,0.9550754223089237,0.8793226385942228
chr5:177543661-177543667,0.9110326544965597,0.018782859164778128,0.9485983728261159,0.8734669361670034
chr5:137990243-137990244,0.8899034547232505,0.018904343552330085,0.9277121418279106,0.8520947676185904
chr5:14331816-14331817,0.9195350090284391,0.017214467014602726,0.9539639430576445,0.8851060749992337
chr5:72456190-72456191,0.905808363714126,0.03086712446038187,0.9675426126348897,0.8440741147933623
chr5:153923134-153923135,0.9187222624968961,0.01741477785155854,0.9535518182000132,0.8838927067937791
chr5:108992623-108992624,0.911743652579249,0.017820725563810823,0.9473851037068707,0.8761022014516274
chr6:125743207-125743208,0.021068605056976053,0.016185785899869926,0.053440176856715906,-0.0113029667427638
chr6:97439763-97439764,0.02225104391716435,0.013356611689563105,0.04896426729629056,-0.004462179461961861
chr6:42813453-42813454,0.06468913510992273,0.022147645556181,0.10898442622228474,0.02039384399756073
chr6:16803812-16804167,0.03707115338762717,0.01631248843703836,0.06969613026170389,0.004446176513550448
chr6:162294525-162294526,0.03956458882011254,0.06888930148049968,0.1773431917811119,-0.09821401414088682
chr6:29127979-29127983,0.044868125871810716,0.03778836546854666,0.12044485680890403,-0.0307086050652826
chr6:157721067-157721112,0.054243105686728896,0.02847587420659248,0.11119485409991386,-0.002708642726456066
chr6:130213256-130213257,0.04881147135421051,0.017420696979396563,0.08365286531300364,0.013970077395417384
chr6:136681884-136682139,0.06135574646218825,0.02523199904813064,0.11181974455844954,0.010891748365926969
chr6:156030265-156030349,0.03998462178288459,0.02203463172826394,0.08405388523941247,-0.004084641673643294
chr6:28397516-28397517,0.04808484006765336,0.01906345810839676,0.08621175628444688,0.009957923850859841
chr6:153280671-153280771,0.043984444306814675,0.025478842102334653,0.09494212851148398,-0.00697323989785463
chr6:36314558-36314559,0.06954961671252988,0.026475806621433385,0.12250122995539664,0.016598003469663107
chr6:129513939-129513974,0.0827381880793695,0.03949906640008779,0.1617363208795451,0.003740055279193924
chr6:11832008-11832080,0.05290354359297142,0.029129514049440825,0.11116257169185306,-0.005355484505910231
chr6:47202254-47202395,0.051946553141167674,0.032120254914281283,0.11618706296973025,-0.012293956687394893
chr6:17729087-17729088,0.05203137591063158,0.037239327417742434,0.12651003074611644,-0.022447278924853285
chr6:42226895-42227083,0.06210184967257755,0.01651450663126809,0.09513086293511373,0.029072836410041367
chr6:20334616-20334617,0.06720716293488503,0.02136529942524569,0.10993776178537641,0.02447656408439365
chr6:47631791-47631792,0.052968305089605844,0.017840874024757668,0.08865005313912118,0.01728655704009051
chr6:157892388-157892723,0.06109682273772338,0.0208832508542938,0.10286332444631098,0.019330321029135775
chr6:85995946-85995947,0.06545353456447611,0.02541042296819245,0.116274380500861,0.014632688628091216
chr6:7246900-7247842,0.06959153218664373,0.026400338337435825,0.12239220886151538,0.016790855511772076
chr6:72242070-72242071,0.0470492599712608,0.01347547040459492,0.07400020078045064,0.020098319162070957
chr6:120326879-120326880,0.05352242891975394,0.0210456877903936,0.09561380450054113,0.011431053338966733
chr6:143658603-143658604,0.059646824857706,0.016220896070587576,0.09208861699888116,0.027205032716530846
chr6:53228551-53228552,0.06886986697717962,0.05583474750594269,0.180539361989065,-0.04279962803470576
chr6:37007209-37007210,0.0730794017977748,0.023321745484558426,0.11972289276689166,0.026435910828657955
chr6:4181171-4181335,0.05614234228742431,0.016872567992439476,0.08988747827230326,0.02239720630254536
chr6:158210955-158211004,0.05755245418828709,0.020409787898173017,0.09837202998463312,0.016732878391941056
chr6:2415281-2415851,0.07030016018715403,0.019117290267342657,0.10853474072183934,0.032065579652468715
chr6:26565965-26565970,0.04927691910823175,0.01574023472336282,0.0807573885549574,0.017796449661506113
chr6:159074793-159074794,0.8980110489656735,0.01928532907155935,0.9365817071087922,0.8594403908225549
chr6:114056449-114056450,0.9095664162518554,0.020518192476340378,0.9506028012045362,0.8685300312991746
chr6:52913427-52913428,0.9126646924478387,0.01725896138147475,0.9471826152107882,0.8781467696848891
chr6:8131700-8131701,0.907527432255944,0.027446388632914917,0.9624202095217739,0.8526346549901141
chr6:22063473-22063474,0.8934272683289678,0.019948777959790002,0.9333248242485478,0.8535297124093878
chr6:24283533-24283534,0.9123088266063348,0.02024640297713928,0.9528016325606133,0.8718160206520563
chr6:149469744-149469745,0.9410512243605554,0.012333739600119374,0.9657187035607941,0.9163837451603167
chr6:13455261-13455262,0.9189788595324379,0.01735312431344363,0.9536851081593252,0.8842726109055505
chr6:112349238-112349239,0.9113578804343345,0.017707288649817784,0.9467724577339701,0.8759433031346989
chr6:139600997-139600998,0.9111383466608451,0.01587355541672414,0.9428854574942934,0.8793912358273969
chr6:16701191-16701192,0.9157153806260935,0.017927873853969916,0.9515711283340333,0.8798596329181536
chr6:36082889-36082890,0.9113788485395578,0.01786201703107175,0.9471028826017013,0.8756548144774142
chr6:56769426-56769427,0.8986906676165335,0.01922335371123214,0.9371373750389977,0.8602439601940692
chr6:112607419-112607420,0.9163654630908404,0.016260438570554665,0.9488863402319497,0.8838445859497311
chr6:13681972-13681973,0.9158640543515549,0.021141753996741893,0.9581475623450387,0.8735805463580711
chr6:52849140-52849141,0.9238435367799381,0.01527546402637146,0.9543944648326811,0.8932926087271952
chr6:137477184-137477185,0.9212756383652174,0.016173069425333798,0.953621777215885,0.8889294995145498
chr6:36172020-36172021,0.9207410225135964,0.018278013723857896,0.9572970499613122,0.8841849950658806
chr7:92950149-92950150,0.043991221761642725,0.01454316931443011,0.07307756039050295,0.014904883132782504
chr7:98122011-98122174,0.03816858152745832,0.016194011512241202,0.07055660455194072,0.005780558502975916
chr7:105160482-105160483,0.04357069136803147,0.019541130532186805,0.08265295243240509,0.004488430303657857
chr7:149171379-149172232,0.06202573319490722,0.023746319815187416,0.10951837282528205,0.01453309356453239
chr7:150139870-150140173,0.055884463088440445,0.02244470853073213,0.10077388014990471,0.010995046026976187
chr7:33876599-33876600,0.06473714966985926,0.022412710848481707,0.10956257136682268,0.019911727972895844
chr7:24472532-24472533,0.054123673343419824,0.01859900280533684,0.0913216789540935,0.016925667732746147
chr7:51545565-51545787,0.05846481801171617,0.02331026392871381,0.10508534586914378,0.011844290154288555
chr7:52196709-52196710,0.029479653190875456,0.015724899694132023,0.0609294525791395,-0.0019701461973885906
chr7:86415687-86416315,0.055262439324117764,0.020188876374252537,0.09564019207262284,0.01488468657561269
chr7:99140791-99141213,0.049739864827549225,0.0262290812117138,0.10219802725097682,-0.002718297595878376
chr7:6691949-6695437,0.06837853865475309,0.03297176697252501,0.1343220725998031,0.0024350047097030647
chr7:39498206-39498207,0.04723292231140579,0.01648885354089514,0.08021062939319606,0.014255215229615509
chr7:49709857-49710145,0.06371170032517581,0.024081855063325844,0.1118754104518275,0.015547990198524125
chr7:17704924-17704952,0.06918076433017299,0.02992154501458192,0.12902385435933683,0.009337674301009152
chr7:82286378-82286500,0.041560520661165744,0.016754114976906688,0.07506875061497911,0.008052290707352368
chr7:20344387-20344677,0.05237061727298268,0.01953460187957556,0.0914398210321338,0.013301413513831559
chr7:70272840-70272841,0.03918335281779871,0.013744135155605434,0.06667162312900958,0.01169508250658784
chr7:64535486-64535505,0.10428215212785474,0.060697399516557,0.22567695116096875,-0.01711264690525925
chr7:40939069-40939070,0.04553469567772434,0.015858026803659404,0.07725074928504315,0.013818642070405535
chr7:27531429-27531430,0.08687461779462868,0.02711030786348241,0.1410952335215935,0.03265400206766386
chr7:151666573-151666574,0.08694643164839612,0.029380098444344582,0.14570662853708527,0.028186234759706955
chr7:14042045-14042046,0.04840528268616706,0.016249030876371168,0.0809033444389094,0.015907220933424726
chr7:56352934-56352935,0.056218061026675016,0.022196611323530322,0.10061128367373566,0.011824838379614372
chr7:138423651-138423652,0.8708256279144662,0.023534788510414188,0.9178952049352945,0.8237560508936378
chr7:36817004-36817005,0.9028134106153101,0.01884311957376316,0.9404996497628364,0.8651271714677837
chr7:129194287-129194288,0.912591790961612,0.029108037721762674,0.9708078664051374,0.8543757155180867
chr7:138437551-138437552,0.9045170316692698,0.02214352410701834,0.9488040798833065,0.860229983455233
chr7:104498349-104498350,0.8890688850309351,0.024549715200288664,0.9381683154315124,0.8399694546303578
chr7:16969027-16969028,0.8977745024841658,0.018846946683559435,0.9354683958512846,0.860080609117047
chr7:8215977-8215978,0.8909455343807285,0.020523133566455694,0.9319918015136399,0.8498992672478172
chr7:32397275-32397276,0.9080226451772232,0.02607814901645592,0.9601789432101351,0.8558663471443113
chr7:37448145-37448146,0.9070065835417341,0.018707805770038218,0.9444221950818106,0.8695909720016577
chr7:37382349-37382350,0.894122384941464,0.020821410666762075,0.9357652062749882,0.8524795636079399
chr7:30199407-30199408,0.9033621694721141,0.019243330603268508,0.9418488306786511,0.8648755082655771
chr7:110723678-110723679,0.9134326035288778,0.0167179844378153,0.9468685724045084,0.8799966346532472
chr7:142903058-142903059,0.9439236702464683,0.016718130805550107,0.9773599318575685,0.910487408635368
chr7:105318470-105318471,0.9038252818465882,0.018128877439066018,0.9400830367247202,0.8675675269684562
chr7:3132247-3132248,0.9103059357784039,0.02984824874311829,0.9700024332646405,0.8506094382921673
chr7:24173534-24173535,0.9248690837435608,0.02079564084205072,0.9664603654276622,0.8832778020594594
chr7:76980974-76980975,0.9235408107061913,0.01712410126745687,0.9577890132411051,0.8892926081712775
chr8:144190362-144190485,0.031522336694994546,0.018007409414278534,0.0675371555235516,-0.004492482133562521
chr8:6118526-6118576,0.03994750610042758,0.016864730557303507,0.07367696721503458,0.006218044985820563
chr8:51404106-51404180,0.04721053286080212,0.029350235407290218,0.10591100367538256,-0.011489937953778319
chr8:9006276-9006277,0.046105710001176754,0.029884378034311668,0.10587446606980008,-0.013663046067446581
chr8:108178448-108178489,0.03825640648107941,0.024467805809941845,0.08719201810096311,-0.010679205138804278
chr8:78533097-78533098,0.044351303471310013,0.029658979843435403,0.10366926315818081,-0.014966656215560793
chr8:62823815-62823895,0.05104453758390872,0.015734758685245397,0.08251405495439951,0.019575020213417928
chr8:134224541-134224891,0.04878302273617147,0.0156282875055963,0.08003959774736408,0.017526447724978876
chr8:98569431-98569432,0.06256068291085305,0.025863798863819832,0.11428828063849272,0.010833085183213388
chr8:4601579-4601580,0.045637409052957226,0.015728162959849565,0.07709373497265636,0.014181083133258096
chr8:62685638-62685639,0.07414158518510795,0.02481616254821201,0.12377391028153198,0.024509260088683933
chr8:122610621-122610622,0.06775559406558389,0.024443501565778722,0.11664259719714133,0.018868590934026444
chr8:9227318-9227319,0.05959096457494417,0.01788595464880721,0.0953628738725586,0.023819055277329755
chr8:126601500-126601501,0.06502570129282323,0.021523704011072883,0.108073109314969,0.021978293270677463
chr8:38175544-38175685,0.04289574693711276,0.015256438125715085,0.07340862318854294,0.012382870685682591
chr8:80216351-80216352,0.050411355800273554,0.03360710588648841,0.11762556757325038,-0.016802855972703264
chr8:20375300-20375579,0.06266995031692159,0.02797412035372551,0.1186181910243726,0.0067217096094705706
chr8:146032931-146033843,0.07279463167316787,0.034808408634631686,0.14241144894243124,0.003177814403904494
chr8:106399822-106399823,0.059765946071717355,0.03410693612496426,0.12797981832164587,-0.008447926178211163
chr8:42586923-42587132,0.03776014787368901,0.014509322832421295,0.0667787935385316,0.008741502208846421
chr8:63662874-63662875,0.11516026327140994,0.02599734386937138,0.1671549510101527,0.06316557553266718
chr8:103551067-103551068,0.06819174884622824,0.020571591735127293,0.10933493231648282,0.02704856537597365
chr8:129839439-129839440,0.09356177546464023,0.08820212482664197,0.26996602511792417,-0.08284247418864371
chr8:143152664-143152890,0.04629178138097176,0.023014481449594674,0.0923207442801611,0.0002628184817824106
chr8:17352834-17352835,0.07058773885229647,0.019901605087164532,0.11039094902662552,0.030784528677967403
chr8:53361893-53361937,0.0675997803911869,0.020993042513318995,0.10958586541782489,0.02561369536454891
chr8:129221988-129221989,0.09866488142827455,0.033376325699469946,0.16541753282721444,0.03191223002933466
chr8:128591120-128591121,0.11300560348142273,0.08122000292501219,0.2754456093314471,-0.04943440236860165
chr8:70772363-70772364,0.08455695527208676,0.01934933889095223,0.12325563305399122,0.0458582774901823
chr8:121566699-121566700,0.048446309621082616,0.013460030434497786,0.07536637049007819,0.021526248752087043
chr8:5762944-5762991,0.07430803127935884,0.02147910104409533,0.11726623336754949,0.03134982919116818
chr8:15828707-15829381,0.06196256940868442,0.015891299090498245,0.0937451675896809,0.03017997122768793
chr8:15978004-15978005,0.05625543228783519,0.02701932914687084,0.11029409058157687,0.002216773994093507
chr8:88884156-88886525,0.0483460239399966,0.013963681966981376,0.07627338787395935,0.020418660006033852
chr8:8939839-8939840,0.8842867779560244,0.023049062516747452,0.9303849029895193,0.8381886529225295
chr8:29348054-29348055,0.8983773510720645,0.023578580669856932,0.9455345124117783,0.8512201897323507
chr8:55121968-55121969,0.8922938283466255,0.020042287160905958,0.9323784026684374,0.8522092540248136
chr8:134088519-134088701,0.8947105917164878,0.01751038632840694,0.9297313643733017,0.8596898190596739
chr8:30182111-30182112,0.916060811406738,0.01623261069100049,0.948526032788739,0.883595590024737
chr8:117987812-117987813,0.8989210707779011,0.023696121305990366,0.9463133133898818,0.8515288281659203
chr8:38226231-38226232,0.9020568853383383,0.01884303805770525,0.9397429614537488,0.8643708092229277
chr8:73798545-73798546,0.897634309214651,0.02083095464954478,0.9392962185137406,0.8559723999155615
chr8:29999374-29999375,0.9101848799587815,0.018613347737961028,0.9474115754347036,0.8729581844828594
chr8:37738443-37738444,0.921826463417522,0.01650696706136418,0.9548403975402503,0.8888125292947936
chr8:11137208-11137209,0.9087732399884542,0.018849920815587715,0.9464730816196296,0.8710733983572787
chr8:29610004-29610005,0.9196696238330686,0.016461675948307993,0.9525929757296846,0.8867462719364526
chr8:42474023-42474024,0.8760481939625914,0.02164001148072739,0.9193282169240462,0.8327681710011365
chr8:121869933-121869934,0.8978558348652554,0.01925481617044388,0.9363654672061432,0.8593462025243677
chr8:141607092-141607093,0.8973975707316586,0.022790355245901447,0.9429782812234615,0.8518168602398557
chr8:121762025-121762026,0.9089158838255776,0.019143543586429588,0.9472029709984369,0.8706287966527184
chr8:144217613-144217614,0.9223970717381316,0.0262681651813919,0.9749334021009154,0.8698607413753477
chr9:107091808-107091809,0.04326969930632103,0.028211613536181786,0.0996929263786846,-0.01315352776604254
chr9:102761263-102761264,0.06363195651319932,0.02675452107587447,0.11714099866494826,0.01012291436145038
chr9:98077412-98077413,0.05037159337994428,0.014303171399582117,0.0789779361791085,0.021765250580780042
chr9:36256929-36256930,0.05738540525260246,0.015669452591959804,0.08872431043652207,0.02604650006868285
chr9:22863277-22863278,0.060773632646053705,0.04491958874322104,0.15061281013249578,-0.02906554484038837
chr9:91870260-91870261,0.07581593378724912,0.01813197107606637,0.11207987593938185,0.03955199163511638
chr9:116663469-116663470,0.06295709373332999,0.020544052364194636,0.10404519846171925,0.021868989004940713
chr9:84455507-84455508,0.08028579576796277,0.024770918399737843,0.12982763256743846,0.030743958968487084
chr9:2123764-2123765,0.06787068130214152,0.021187349339026787,0.1102453799801951,0.02549598262408795
chr9:127361263-127361264,0.05564297361579273,0.014626617981591171,0.08489620957897506,0.026389737652610386
chr9:96573503-96573504,0.07437720999476016,0.02302638464724289,0.12042997928924595,0.02832444070027438
chr9:5085741-5085744,0.06826021693221561,0.015546998808817238,0.09935421454985008,0.03716621931458113
chr9:102580782-102580783,0.05965839663304187,0.019279428663702382,0.09821725396044664,0.021099539305637106
chr9:29826562-29826640,0.06535915983481932,0.03989901010779932,0.14515718005041794,-0.014438860380779309
chr9:32548604-32548605,0.054765417340724466,0.02529717540443727,0.105359768149599,0.004171066531849926
chr9:128995749-128996370,0.057102506793796436,0.015039480302635104,0.08718146739906664,0.02702354618852623
chr9:128162200-128162275,0.06518707385413336,0.016413326374054574,0.0980137266022425,0.03236042110602421
chr9:2717146-2718953,0.06548728681299963,0.027992607125376164,0.12147250106375196,0.009502072562247305
chr9:5040735-5041514,0.07845607171620499,0.030655122902518716,0.1397663175212424,0.017145825911167555
chr9:98577710-98577711,0.06666881313108226,0.026681334661937388,0.12003148245495704,0.013306143807207488
chr9:130831943-130831944,0.07032331127427849,0.023864021607147828,0.11805135448857415,0.022595268059982833
chr9:81220079-81220080,0.08781869751497061,0.024297787226073845,0.1364142719671183,0.03922312306282292
chr9:130151001-130151002,0.89138644396961,0.02189653410838949,0.935179512186389,0.847593375752831
chr9:92864709-92864710,0.8782805982758388,0.02278314019651045,0.9238468786688597,0.8327143178828179
chr9:95727505-95727506,0.8979325412513722,0.02251065145589716,0.9429538441631665,0.8529112383395779
chr9:81668746-81668747,0.9011275986109384,0.019063326386938168,0.9392542513848148,0.863000945837062
chr9:18260702-18260849,0.8914208574507668,0.01870465694389924,0.9288301713385653,0.8540115435629684
chr9:111063281-111063282,0.8853115753958235,0.021906410221940655,0.9291243958397049,0.8414987549519422
chr9:108645859-108645860,0.9139232250219752,0.02148650605820818,0.9568962371383916,0.8709502129055589
chr9:99015410-99015411,0.9128877838865601,0.017911372428560078,0.9487105287436802,0.87706503902944
chr9:73013111-73013112,0.902992292610361,0.01898266440461303,0.940957621419587,0.8650269638011349
chr9:102254006-102254007,0.9243938312602601,0.01684782979800623,0.9580894908562726,0.8906981716642476
chr9:94668578-94668579,0.9132695381052206,0.01860925160002838,0.9504880413052774,0.8760510349051638
chr9:74262222-74262223,0.8930968386050658,0.02139965428883831,0.9358961471827425,0.8502975300273892
chr9:100864335-100864336,0.8993595251758023,0.022202196725054402,0.9437639186259111,0.8549551317256935
chr9:21444258-21444259,0.8951864712523795,0.022519730374216926,0.9402259320008134,0.8501470105039456
chr9:102358227-102358228,0.8907000494658969,0.02246437569756092,0.9356288008610187,0.845771298070775
chr9:137160473-137160474,0.9713492664483684,0.013602817202530326,0.998554900853429,0.9441436320433078
chr9:95716508-95716509,0.8986910425172919,0.020466760497173782,0.9396245635116395,0.8577575215229444
chr9:14156315-14156316,0.9059614070744574,0.020043700864990934,0.9460488088044392,0.8658740053444756
chr9:129748189-129748190,0.9037988474688607,0.02006340380869854,0.9439256550862578,0.8636720398514637
chr9:100755480-100755481,0.9210746455773539,0.016221285420313626,0.9535172164179812,0.8886320747367266
chr9:90937940-90937941,0.9184800382342736,0.016791311389988402,0.9520626610142504,0.8848974154542968
chr10:131005696-131005779,0.028432011202843176,0.01386422020065163,0.05616045160414644,0.0007035708015399149
chr10:8051100-8051330,0.037293586358768324,0.022046851849388843,0.08138729005754601,-0.006800117340009362
chr10:130935309-130935372,0.0417873642978104,0.0141446683868079,0.0700767010714262,0.0134980275241946
chr10:100162672-100162832,0.05314110271920702,0.01583395119563203,0.08480900511047108,0.021473200327942962
chr10:25927825-25927826,0.050616056021467494,0.014715713146593559,0.08004748231465461,0.021184629728280377
chr10:115842853-115842854,0.04728601364117484,0.013538915244153042,0.07436384412948092,0.020208183152868753
chr10:26823504-26823505,0.035036292070685315,0.013716722893045225,0.062469737856775766,0.007602846284594865
chr10:2776004-2777073,0.03415953705229248,0.014177641595643907,0.0625148202435803,0.005804253861004666
chr10:18579784-18579785,0.04785848572562557,0.016069972234829526,0.07999843019528463,0.01571854125596652
chr10:131217836-131218010,0.0499325663650461,0.016038894393035397,0.0820103551511169,0.017854777578975307
chr10:2125396-2125912,0.0393156094466736,0.017968416805865157,0.07525244305840392,0.0033787758349432886
chr10:8277320-8277524,0.05930143294861259,0.02423497078075502,0.10777137451012264,0.01083149138710255
chr10:21657085-21657086,0.07019414888416725,0.026248045483610427,0.1226902398513881,0.017698057916946397
chr10:4035550-4035712,0.05427523402825952,0.023231699113760773,0.10073863225578106,0.007811835800737972
chr10:98908755-98909008,0.07252289453519772,0.025985641719177475,0.12449417797355267,0.020551611096842774
chr10:5666739-5667029,0.05985860699920788,0.026376888738705577,0.11261238447661903,0.007104829521796724
chr10:90016258-90016296,0.05997321144932298,0.01891809458598753,0.09780940062129803,0.02213702227734792
chr10:22566845-22566846,0.053536743771253795,0.013455080761917518,0.08044690529508883,0.02662658224741876
chr10:55587200-55587269,0.05668209848353055,0.022657795634139454,0.10199768975180945,0.01136650721525164
chr10:31446813-31446814,0.06336237355423874,0.019489573950055742,0.10234152145435021,0.024383225654127254
chr10:105233022-105233424,0.05269062100780591,0.023423103685039425,0.09953682837788476,0.005844413637727058
chr10:97878504-97878505,0.06211295640082832,0.019229935814285688,0.1005728280293997,0.023653084772256944
chr10:98617461-98617462,0.08279073582638603,0.031128547136871576,0.14504783010012917,0.02053364155264288
chr10:1850312-1850373,0.04598846747275323,0.011393056066633515,0.06877457960602026,0.0232023553394862
chr10:102030154-102030155,0.09344330409059383,0.02243857373342253,0.13832045155743888,0.04856615662374877
chr10:81652821-81652949,0.06901438878504601,0.017624288253400615,0.10426296529184724,0.03376581227824478
chr10:130298586-130299088,0.04832746401036386,0.018043656372678504,0.08441477675572087,0.012240151265006854
chr10:4499993-4500435,0.046032567861377105,0.01143843565404184,0.06890943916946078,0.023155696553293425
chr10:52174504-52174505,0.09792981796090497,0.04701021475346553,0.191950247467836,0.003909388453973914
chr10:21676880-21677028,0.03398161183435436,0.012274367551353568,0.058530346937061495,0.009432876731647222
chr10:81698851-81698852,0.9186882450574495,0.017094235946090223,0.9528767169496299,0.8844997731652691
chr10:116252664-116252665,0.8959748383511548,0.019205892027791435,0.9343866224067376,0.8575630542955719
chr10:112295835-112296002,0.8866448765840608,0.018435157064659324,0.9235151907133794,0.8497745624547421
chr10:6171931-6171932,0.8873602477908461,0.02369268510053985,0.9347456179919258,0.8399748775897664
